,id,embedding,prediction,ground_truth
9750,5q59w5,"[0.35017091035842896, -0.07874400168657303, 0.14094877243041992, 0.12920567393302917, 0.09745318442583084, -0.4382151961326599, -0.21443185210227966, -0.05237773060798645, -0.18146078288555145, -0.1718396246433258]",2,2
9751,5pwhgc,"[-0.35746416449546814, 0.12942099571228027, -0.030425427481532097, 0.14647705852985382, 0.005942079238593578, -0.011794337071478367, 0.07245680689811707, 0.14230938255786896, -0.29499897360801697, -0.062441397458314896]",2,2
9752,5ps99y,"[0.28474652767181396, 0.19504781067371368, -0.014350169338285923, 0.12585438787937164, 0.05736546218395233, -0.4708103537559509, -0.21512097120285034, -0.05267378315329552, -0.20775727927684784, 0.1802472025156021]",2,0
9753,5prxpm,"[-0.0022663043346256018, -0.030784379690885544, -0.2573738694190979, -0.020811455324292183, -0.049252334982156754, -0.002091051312163472, 0.3124501705169678, -0.16540002822875977, -0.023860275745391846, 0.11733978986740112]",0,1
9754,5pp7h6,"[0.5501748323440552, 0.13032694160938263, 0.6743534207344055, 0.033269308507442474, -0.04741793870925903, -0.073033906519413, 0.19184446334838867, -0.03977663815021515, -0.48722442984580994, -0.5454636216163635]",2,2
9755,5plbg2,"[-0.1556595414876938, 0.17877544462680817, -0.23031729459762573, 0.14544132351875305, 0.3087347149848938, -0.08794403821229935, 0.12228022515773773, -0.18220077455043793, -0.06154564395546913, -0.1102011427283287]",2,1
9756,5pitq8,"[-0.2903725504875183, 0.22917339205741882, 0.2803846001625061, 0.178788423538208, -0.045964065939188004, 0.11541919410228729, -0.488077312707901, 0.45765069127082825, -0.16282862424850464, 0.10588960349559784]",2,1
9757,5wzowy,"[0.06786300241947174, 0.11161191761493683, -0.2552351951599121, 0.5740500092506409, 0.010358739644289017, 0.040761642158031464, -0.005430962890386581, 0.2578064203262329, -0.05399109423160553, -0.22525957226753235]",2,2
9758,5wxtx8,"[-0.1417846530675888, -0.22715511918067932, 0.07756997644901276, -0.03654446825385094, 0.5386319756507874, 0.1187320351600647, -0.23039011657238007, 0.0710136666893959, -0.38648030161857605, 0.03626711294054985]",2,1
9759,5wqq6x,"[-0.07591573894023895, -0.012200610712170601, -0.02332100085914135, 0.590944766998291, -0.3027150630950928, 0.0527874119579792, -0.33335596323013306, 0.32706594467163086, -0.26578250527381897, -0.2534083425998688]",2,2
9760,5wp21z,"[-0.17048583924770355, -0.07934144139289856, 0.24640536308288574, 0.08532193303108215, 0.3041096329689026, -0.10151052474975586, -0.033926282078027725, 0.0940646380186081, -0.09937877207994461, -0.2809605896472931]",2,1
9761,5wlac5,"[-0.18667061626911163, -0.2905654013156891, -0.06764031201601028, -0.027829451486468315, 0.5016254782676697, 0.09159708768129349, -0.29566317796707153, 0.07867816835641861, -0.3843669295310974, 0.1281304508447647]",2,1
9762,5wl0j7,"[0.037708017975091934, 0.03869796171784401, -0.47742974758148193, 0.12282028049230576, 0.12535671889781952, -0.26285094022750854, 0.397449254989624, 0.04349662736058235, -0.5177316665649414, -0.41734498739242554]",2,0
9763,5whash,"[-0.20938827097415924, 0.07777140289545059, 0.014030217193067074, -0.18691042065620422, 0.24795924127101898, -0.3137214481830597, 0.09741538017988205, 0.2456624060869217, -0.3150724172592163, -0.10460042953491211]",2,0
9764,5wetzx,"[-0.13346482813358307, 0.2594013810157776, 0.5906452536582947, 0.48070231080055237, 0.3169127404689789, -0.05655672401189804, -0.41342392563819885, 0.6702060699462891, -0.05951877310872078, -0.19178248941898346]",2,1
9765,5wdbac,"[-0.12986768782138824, 0.09363358467817307, 0.34132692217826843, 0.28823062777519226, 0.49888935685157776, -0.5763919949531555, -0.06004738435149193, 0.5120581388473511, -0.24113570153713226, -0.7568798065185547]",2,0
9766,5w70uq,"[0.05967845395207405, -0.5305694937705994, -0.015107769519090652, -0.025317804887890816, 0.30592232942581177, 0.15482059121131897, -0.004001711495220661, 0.11369975656270981, 0.09790988266468048, -0.19327133893966675]",1,1
9767,5w58p5,"[0.04087623953819275, 0.565699577331543, -0.05732182040810585, 0.025074757635593414, 0.031613342463970184, 0.06077967584133148, -0.10273054987192154, 0.0007704644813202322, -0.18059518933296204, -0.005026174243539572]",2,2
9768,5w3k1b,"[0.41593724489212036, 0.028903771191835403, 0.0750783383846283, -0.05811981111764908, 0.2624732255935669, -0.34598854184150696, 0.036331113427877426, 0.05043628811836243, -0.6811532378196716, -0.600662350654602]",2,2
9769,5vxa6c,"[-0.48622795939445496, -0.061880070716142654, -0.06554582715034485, -0.21163198351860046, 0.09681153297424316, 0.09025473147630692, -0.02245025336742401, -0.04357085004448891, -0.010333914309740067, -0.1008872464299202]",1,2
9770,5vu790,"[0.5760575532913208, 0.06297024339437485, 0.37588995695114136, 0.022773204371333122, 0.06332802027463913, -0.09664030373096466, 0.1194404661655426, 0.21527618169784546, -0.7129201889038086, -0.26542437076568604]",2,1
9771,5vdxsf,"[0.24117711186408997, 0.05214182287454605, 0.3566356301307678, 0.22779449820518494, -0.02594725601375103, -0.04766206443309784, -0.5494728684425354, 0.011967814527451992, -0.4039629101753235, -0.05602612346410751]",2,0
9772,5vc2ly,"[-0.07861462980508804, -0.14244753122329712, 0.1855374425649643, -0.16174980998039246, 0.2904924154281616, -0.23684845864772797, 0.11315236985683441, 0.0016567666316404939, -0.11730460077524185, 0.28746238350868225]",2,1
9773,5vaol1,"[-0.5035897493362427, -0.05331040173768997, -0.05940527096390724, 0.23650811612606049, 0.10353948920965195, -0.4434269964694977, 0.2808791995048523, -0.025184791535139084, -0.010696075856685638, -0.12641331553459167]",2,2
9774,5v7891,"[-0.5219062566757202, -0.03757917135953903, -0.14317522943019867, 0.10241174697875977, 0.2781025171279907, -0.06675651669502258, 0.027646642178297043, 0.18014340102672577, -0.14674322307109833, -0.1803327351808548]",2,1
9775,5v3mqs,"[0.0995885580778122, 0.40888479351997375, 0.20868949592113495, 0.009787116199731827, 0.1600794941186905, -0.2097071409225464, 0.020685650408267975, -0.045231107622385025, -0.14573098719120026, -0.5855661034584045]",2,1
9776,5v25uk,"[-0.424100786447525, 0.1516023874282837, -0.36091527342796326, 0.1443522870540619, 0.6901266574859619, -0.08949816972017288, 0.11672169715166092, 0.14744126796722412, -0.49223586916923523, -0.05551489070057869]",2,1
9777,5v1wdu,"[-0.06249913200736046, -0.15962007641792297, 0.08993904292583466, -0.21947911381721497, 0.651282787322998, -0.10255897790193558, 0.014689587987959385, -0.19827614724636078, -0.34599214792251587, 0.13642960786819458]",2,2
9778,5uzc07,"[-0.06976491957902908, -0.045442257076501846, -0.1639026552438736, -0.0071370345540344715, -0.22379949688911438, -0.2822500467300415, -0.13126607239246368, -0.00045146304182708263, -0.4456389248371124, -0.44687420129776]",2,1
9779,5uwzfm,"[-0.1410554051399231, -0.020280001685023308, 0.13710036873817444, -0.029760543256998062, 0.2647569179534912, -0.06769714504480362, -0.18410493433475494, 0.4271620213985443, -0.1838575005531311, 0.072935089468956]",2,1
9780,5utllf,"[-0.4788830876350403, -0.029587412253022194, 0.23202045261859894, 0.0521618016064167, 0.19645129144191742, -0.07481470704078674, -0.0028974583838135004, 0.13446252048015594, -0.612358033657074, 0.31200307607650757]",2,2
9781,5uqhqf,"[-0.3739590346813202, 0.1344742476940155, -0.03418591246008873, 0.5699054598808289, 0.16658130288124084, -0.09289408475160599, 0.21173807978630066, 0.16810399293899536, -0.22646170854568481, -0.1157953217625618]",2,1
9782,5uo5b8,"[-0.1279577761888504, 0.3606625199317932, 0.3931468427181244, 0.39762455224990845, 0.4769613444805145, -0.41581669449806213, -0.05819132551550865, 0.5296722650527954, -0.1875811219215393, -0.7549078464508057]",2,0
9783,5una5h,"[-0.135822132229805, 0.6301871538162231, -0.10341707617044449, 0.019416959956288338, 0.010135848075151443, -0.07693202048540115, 0.017575399950146675, 0.399982750415802, -0.15233922004699707, -0.26441559195518494]",2,2
9784,5ukzd3,"[0.4239881932735443, 0.013851502910256386, -0.4923056662082672, -0.07018990069627762, 0.32293280959129333, -0.302676796913147, -0.1370944380760193, 0.007018024567514658, -0.2350831925868988, -0.30106833577156067]",2,2
9785,5uid6l,"[-0.3932710289955139, 0.15034763514995575, 0.014619641937315464, 0.0403372198343277, 0.3217290937900543, -0.19002202153205872, 0.0010560177033767104, 0.24795295298099518, -0.3421748876571655, 0.20757712423801422]",2,2
9786,5u7kz8,"[-0.05752222612500191, -0.022020524367690086, -0.13711944222450256, 0.17919600009918213, 0.03220220282673836, 0.11214558035135269, -0.07166801393032074, 0.20085881650447845, -0.26567530632019043, -0.02025655098259449]",2,1
9787,5u39wg,"[0.06946390867233276, -0.009212484583258629, 0.01832711137831211, 0.125469371676445, 0.26201483607292175, -0.26969048380851746, -0.192648783326149, 0.2053307741880417, -0.15300458669662476, -0.14040039479732513]",2,2
9788,5u36cz,"[-0.07680698484182358, -0.008083431050181389, -0.2049982100725174, -0.06773830950260162, 0.06071094423532486, 0.006814376451075077, -0.0633329451084137, 0.09641185402870178, -0.02835935540497303, 0.06377559900283813]",2,1
9789,5u0q2x,"[-0.14890329539775848, -0.34418103098869324, 0.07379283010959625, 0.1135932207107544, 0.18467988073825836, -0.02760333940386772, -0.018324388191103935, 0.5669315457344055, -0.07778707146644592, -0.5960152745246887]",2,1
9790,5ty6et,"[0.11353304237127304, 0.5626938343048096, -0.05669170990586281, 0.09846240282058716, 0.02358098141849041, 0.003942503128200769, -0.11591582745313644, 0.17074108123779297, 0.11878356337547302, -0.16030441224575043]",2,1
9791,5txk06,"[-0.36113736033439636, 0.15426146984100342, -0.07326392829418182, 0.002238132059574127, 0.3235296905040741, -0.03539673611521721, 0.2770478427410126, 0.23158560693264008, -0.6163986325263977, -0.1890198141336441]",2,1
9792,5tr5ib,"[-0.040564194321632385, 0.0890003889799118, 0.4946993589401245, 0.13361117243766785, 0.06359279155731201, -0.04773044213652611, -0.05784709379076958, 0.2103208601474762, -0.21342678368091583, -0.06906820088624954]",2,2
9793,5tjimz,"[-0.4150843024253845, 0.6825088858604431, -0.21974734961986542, 0.48566100001335144, 0.47186365723609924, -0.3864367604255676, 0.20643848180770874, -0.004466671496629715, -0.6796563267707825, -0.29158657789230347]",2,2
9794,5ti72c,"[-0.3471764922142029, 0.2331925332546234, 0.5958507061004639, 0.4408072829246521, 0.3374291956424713, -0.0865379273891449, -0.36377280950546265, 0.7239426374435425, -0.37608596682548523, -0.0034095984883606434]",2,2
9795,5tgh10,"[-0.5065843462944031, 0.0910877138376236, -0.1196851134300232, -0.07840404659509659, 0.02015616185963154, -0.13000069558620453, -0.1515205055475235, 0.3092677593231201, -0.47342774271965027, 0.07034976035356522]",2,2
9796,5tcpey,"[-0.14065618813037872, -0.009731639176607132, -0.2666637897491455, 0.02107047475874424, 0.27803704142570496, -0.11669088900089264, 0.14270590245723724, 0.0844152569770813, -0.50106281042099, -0.2267141044139862]",2,2
9797,5t80lt,"[-0.0003190216957591474, 0.3119733929634094, -0.39703550934791565, 0.14095120131969452, 0.11921991407871246, -0.5581472516059875, 0.09315995126962662, 0.1907290816307068, -0.6452950239181519, -0.0037163570523262024]",2,2
9798,5t55l4,"[-0.36096322536468506, 0.14152581989765167, 0.03992759436368942, 0.19659581780433655, 0.07895518839359283, -0.02201884612441063, 0.017985519021749496, 0.08447618037462234, -0.3282802402973175, -0.0620231106877327]",2,2
9799,5t4j9t,"[-0.16062839329242706, 0.09365641325712204, 0.5221685767173767, 0.11080282181501389, 0.28063154220581055, 0.06620658189058304, -0.08409291505813599, 0.36653247475624084, -0.10593113303184509, -0.12596584856510162]",2,2
9800,613a4u,"[-0.28528741002082825, 0.03880299627780914, 0.14269369840621948, 0.3101423680782318, 0.04552321135997772, 0.12088966369628906, -0.6821432709693909, 0.32589834928512573, 0.010427437722682953, 0.3584998846054077]",2,1
9801,612lcz,"[0.04669436067342758, 0.01633596420288086, -0.07308562099933624, -0.4383859634399414, -0.1624561995267868, -0.3692079186439514, -0.2647458612918854, 0.2082493156194687, -0.12176690995693207, -0.24781005084514618]",0,0
9802,612ii6,"[-0.1879063844680786, 0.21894413232803345, -0.13848130404949188, 0.07181160151958466, 0.4788031280040741, -0.1123804971575737, 0.023424284532666206, -0.14753317832946777, -0.13448597490787506, -0.35385662317276]",2,1
9803,60yu4h,"[-0.17505912482738495, 0.005920568015426397, 0.17488855123519897, 0.5392141342163086, -0.04443759471178055, 0.16988970339298248, -0.7012624144554138, 0.08777285367250443, -0.018090201541781425, 0.2390064001083374]",2,1
9804,60xkot,"[-0.2698732614517212, 0.31210705637931824, 0.6228448748588562, 0.589076042175293, 0.24538515508174896, -0.04226354882121086, -0.2876822054386139, 0.8274279832839966, -0.13971363008022308, -0.3637140691280365]",2,0
9805,60szap,"[0.20240232348442078, 0.17627409100532532, -0.1746826320886612, 0.12941576540470123, 0.03649318590760231, -0.35938555002212524, -0.2084735929965973, -0.07813210785388947, -0.016070352867245674, -0.5601853132247925]",2,2
9806,60qjoo,"[-0.12002847343683243, 0.31819653511047363, 0.270636647939682, 0.1427486687898636, 0.06978852301836014, -0.09871464222669601, 0.12018872797489166, 0.0867588147521019, -0.22891849279403687, 0.05653950944542885]",2,2
9807,60mzmp,"[-0.4204599857330322, 0.07253710180521011, 0.05908462405204773, 0.45087361335754395, 0.19316312670707703, -0.27321234345436096, -0.3476620316505432, 0.23385030031204224, -0.5364378094673157, -0.18652760982513428]",2,1
9808,60mtmh,"[-0.18386246263980865, 0.30723413825035095, -0.2991982102394104, 0.47552576661109924, 0.2009076327085495, -0.12048356980085373, 0.02430659718811512, -0.03974807262420654, -0.6474483609199524, -0.36272090673446655]",2,0
9809,60b207,"[-0.002007434843108058, 0.5712850093841553, 0.17964677512645721, 0.038575734943151474, 0.005255450494587421, -0.001120840897783637, -0.04328186810016632, 0.44357872009277344, -0.49823808670043945, -0.13723036646842957]",2,1
9810,60979g,"[-0.06419430673122406, 0.23712871968746185, 0.64292973279953, 0.4905296862125397, 0.3362683355808258, -0.05853581801056862, -0.43478924036026, 0.8760201930999756, -0.005799800623208284, -0.2518007457256317]",2,0
9811,600eo9,"[-0.6033204793930054, -0.1611449122428894, 0.14607231318950653, -0.20054465532302856, 0.240134596824646, -0.14759579300880432, 0.0724382996559143, 0.31579434871673584, -0.05653497576713562, -0.045125529170036316]",2,2
9812,600dsr,"[0.27424922585487366, -0.025620900094509125, -0.4435049891471863, 0.3559315502643585, -0.07013191282749176, 0.012500287033617496, 0.021779311820864677, 0.007813013158738613, -0.30054548382759094, -0.44784238934516907]",2,1
9813,5zvyok,"[-0.3936690390110016, -0.07562229782342911, -0.41168758273124695, -0.028116799890995026, 0.3767772614955902, -0.11168169230222702, 0.01834098994731903, 0.1327182948589325, -0.1270104944705963, -0.21608573198318481]",2,1
9814,5zrf7n,"[0.042786069214344025, 0.043383482843637466, -0.024450691416859627, 0.48643237352371216, 0.17388685047626495, 0.12425234168767929, -0.09420345723628998, -0.12013522535562515, 0.10450613498687744, -0.10992124676704407]",2,0
9815,5znad8,"[0.05792727321386337, -0.06698440760374069, 0.2059030532836914, -0.020733097568154335, 0.10946391522884369, 0.018956681713461876, -0.04516952857375145, -0.10359250754117966, -0.25733891129493713, 0.259796679019928]",2,1
9816,5zjsxe,"[-0.18464648723602295, 0.010070150718092918, 0.13274991512298584, 0.08872929215431213, 0.054418500512838364, -0.15765216946601868, 0.012589361518621445, -0.027940083295106888, -0.5632882714271545, -0.5586737990379333]",2,0
9817,5zjgv9,"[0.041133709251880646, 0.16633211076259613, 0.3803921639919281, 0.2828178405761719, 0.3644259572029114, -0.031097568571567535, -0.034336164593696594, 0.09117857366800308, -0.7705096006393433, -0.6852437853813171]",2,0
9818,5zjgu9,"[-0.3894486427307129, 0.002540173940360546, -0.5134705305099487, 0.02112686075270176, 0.36792054772377014, -0.10155225545167923, 0.09312012791633606, 0.02212873287498951, -0.5438864231109619, 0.23518426716327667]",2,2
9819,5zg7dq,"[-0.10122764855623245, 0.38405582308769226, 0.10139833390712738, 0.4432409405708313, -0.2729281187057495, -0.039293073117733, -0.05255306139588356, 0.3126974105834961, -0.7813723087310791, -0.34648755192756653]",2,2
9820,5zfag9,"[0.158709317445755, 0.12475922703742981, 0.3725241422653198, 0.0789475217461586, 0.15500743687152863, -0.1487838327884674, -0.0477575920522213, 0.2949807941913605, -0.6091427206993103, 0.1320677548646927]",2,1
9821,5zevga,"[-0.31370487809181213, -0.12604467570781708, 0.018108507618308067, 0.1386270821094513, 0.019751224666833878, -0.10905104130506516, 0.03354373946785927, 0.11990510672330856, -0.17961014807224274, -0.11350898444652557]",2,2
9822,5zcb6z,"[-0.2847215235233307, 0.011242857202887535, 0.12806811928749084, 0.13748446106910706, -0.003374673193320632, 0.17472314834594727, -0.679702639579773, 0.2916801869869232, -0.0869656503200531, 0.25964218378067017]",2,1
9823,5yzvp8,"[-0.44332846999168396, 0.07781487703323364, -0.04905252158641815, -0.019789261743426323, 0.1951177716255188, 0.004544276278465986, -0.08749079704284668, 0.049124326556921005, -0.07131431251764297, 0.05087693780660629]",2,2
